agent_0,agent_1,agent_2,agent_3
1.1388116827670864,3.0336414292417047,3.0336414292417047,3.0336414292417047
3.3803770829576782,1.9980199877490563,3.3803770829576782,3.3803770829576782
4.461198880701566,4.461198880701566,4.461198880701566,4.461198880701566
2.1856336945631405,2.1856336945631405,2.1856336945631405,2.1856336945631405
2.446897424553886,1.9068919533869706,2.446897424553886,2.446897424553886
4.061626583256011,4.061626583256011,4.061626583256011,4.061626583256011
0.3456980349407325,3.1237890203668175,3.1237890203668175,3.1237890203668175
2.1520374462873497,2.1520374462873497,2.1520374462873497,2.1520374462873497
2.6184791222220114,2.6184791222220114,2.6184791222220114,2.6184791222220114
2.2902647924522848,2.2902647924522848,2.2902647924522848,2.2902647924522848
2.75569734382797,2.75569734382797,0.6367945040437014,0.6367945040437014
4.429183743125309,1.1298251612489791,4.429183743125309,4.429183743125309
4.113538079586928,4.113538079586928,4.113538079586928,4.113538079586928
3.452139365936195,3.452139365936195,3.452139365936195,3.452139365936195
2.2890014375689622,2.2890014375689622,2.2890014375689622,2.2890014375689622
1.3612931756852176,2.8676461901467976,3.432880063015782,3.432880063015782
2.6987138740035936,2.6987138740035936,2.6987138740035936,2.6987138740035936
3.6777740936347967,3.6777740936347967,3.6777740936347967,3.6777740936347967
2.6602869804708855,2.6602869804708855,2.6602869804708855,2.6602869804708855
1.9617849974867994,1.9617849974867994,1.0214565390759276,1.9617849974867994
3.4657281742221793,1.8033827773814994,3.4657281742221793,3.4657281742221793
0.696041346188085,3.5678568630071235,3.5678568630071235,3.5678568630071235
2.5739941061544043,2.5739941061544043,2.5739941061544043,2.5739941061544043
3.593199423323864,3.593199423323864,3.593199423323864,3.593199423323864
3.395692244288769,3.395692244288769,3.395692244288769,3.395692244288769
3.2014937749572945,3.2014937749572945,3.2014937749572945,3.2014937749572945
3.0076824141061085,3.0076824141061085,3.0076824141061085,3.0076824141061085
5.262249035779215,5.262249035779215,5.262249035779215,5.262249035779215
1.6476179847872825,1.6476179847872825,1.6476179847872825,1.6476179847872825
4.527127643107937,4.527127643107937,3.4603393829260045,0.18953762262836243
4.513982979215662,4.513982979215662,4.513982979215662,4.513982979215662
3.3870534171581967,3.3870534171581967,3.3870534171581967,3.3870534171581967
2.7495210324801755,4.545572469085711,4.545572469085711,4.545572469085711
3.2765216121321514,3.2765216121321514,3.2765216121321514,3.2765216121321514
3.39952430721409,1.3762118197199928,3.39952430721409,3.39952430721409
2.9902778805366315,0.6698433597516077,2.9902778805366315,2.9902778805366315
2.503119587271822,2.503119587271822,2.503119587271822,2.503119587271822
5.316587218020907,5.316587218020907,5.316587218020907,5.316587218020907
